disbursement_id,authorization_id,beneficiary_id,pillar_id,period,date,amount_paid,channel,disbursing_account,processed_by
DISB-001924,AUTH-002019,BEN-0176,Scholarship,2025-06,2025-07-05,14727,bank,(487)477-1215x134,PAY-001
DISB-000110,AUTH-000111,BEN-0009,Plus,2026-02,2026-02-21,7889,bank,203-569-7117,PAY-001
DISB-000316,AUTH-000331,BEN-0029,Vocational,2025-12,2025-12-15,9916,mobile_money,603-831-7393x6385,PAY-004
DISB-001446,AUTH-001523,BEN-0133,Scholarship,2026-01,2026-01-23,15181,bank,(867)996-9278,PAY-003
DISB-000691,AUTH-000739,BEN-0065,Plus,2025-11,,7982,mobile_money,540-560-2933,PAY-002
DISB-001824,AUTH-001915,BEN-0167,Plus,2025-09,2026-03-27,7880,bank,249.854.5089x2038,PAY-003
DISB-000601,AUTH-000639,BEN-0057,Tech,2025-09,2025-10-16,11816,bank,325-700-2921x85156,PAY-004
DISB-000115,AUTH-000116,BEN-0009,Plus,2026-06,2026-06-20,8096,mobile_money,203-569-7117,PAY-003
DISB-002142,AUTH-002250,BEN-0197,Plus,2025-11,2025-12-13,5771,bank,+1-894-887-0605,PAY-003
DISB-001715,AUTH-001797,BEN-0156,Scholarship,2025-04,2025-04-27,14949,bank,372-552-0456x50448,PAY-001
DISB-001035,AUTH-001097,BEN-0095,Tech,2025-03,2025-03-22,11792,bank,692.805.3021,PAY-001
DISB-001138,AUTH-001201,BEN-0105,Scholarship,2025-05,2025-05-30,13920,mobile_money,217-497-4973x5020,PAY-002
DISB-000299,AUTH-000311,BEN-0027,Plus,2025-09,,8067,bank,6675383028,PAY-001
DISB-000777,AUTH-000825,BEN-0073,Scholarship,2026-04,20/04/2026,15119,bank,3027255794,PAY-004
DISB-001937,AUTH-002032,BEN-0177,Scholarship,2026-06,2026-07-08,19169,bank,(701)277-7490,PAY-002
DISB-000949,AUTH-001007,BEN-0088,Scholarship,2025-02,2025-03-15,14966,mobile_money,(929)592-7503,PAY-004
DISB-001985,AUTH-002085,BEN-0182,Plus,2025-08,2025-08-20,9831,bank,+1-284-207-6789x973,PAY-001
DISB-000125,AUTH-000126,BEN-0010,Tech,2025-11,2025-12-03,12185,bank,+1-319-952-0585x27722,PAY-001
DISB-001737,AUTH-001819,BEN-0158,Scholarship,2025-05,2026-03-14,13028,mobile_money,249.854.5089x2038,PAY-002
DISB-000211,AUTH-000220,BEN-0018,Tech,2026-04,2026-04-25,10086,bank,478.549.9121x65585,PAY-001
DISB-002159,AUTH-002267,BEN-0200,Vocational,2026-03,2026-04-15," KES 10,191 ",mobile_money,623.420.0249x685,PAY-002
DISB-000011,AUTH-000011,BEN-0001,Tech,2026-04,27/04/2026,11937,mobile_money,876-379-7643x815,PAY-003
DISB-001268,AUTH-001336,BEN-0118,Scholarship,2025-10,2025-10-23,14957,mobile_money,001-483-724-8262,PAY-003
DISB-000019,AUTH-000020,BEN-0002,Scholarship,2025-07,2025-07-30,14847,bank,988.351.6060,PAY-002
DISB-000902,AUTH-000955,BEN-0083,Plus,2025-10,2025-11-12,7843,mobile_money,(607)350-1102,PAY-004
DISB-001960,AUTH-002056,BEN-0179,Tech,2025-08,2025-08-16,13919,mobile_money,322-843-8649x0810,PAY-001
DISB-002075,AUTH-002179,BEN-0191,Vocational,2025-02,2025-02-25,10052,mobile_money,001-409-283-7801,PAY-002
DISB-000979,AUTH-001038,BEN-0091,Tech,2026-03,2026-04-16,11816,mobile_money,001-329-584-2579,PAY-001
DISB-001910,AUTH-002005,BEN-0175,Vocational,2025-01,24/01/2025,9821,mobile_money,(774)856-4494,PAY-002
DISB-001876,AUTH-001971,BEN-0172,Plus,2026-01,2026-01-29,7876,mobile_money,529-254-3165x266,PAY-002
DISB-000555,AUTH-000593,BEN-0052,Vocational,2025-02,2025-03-09,8123,mobile_money,356-455-7431x329,PAY-002
DISB-001094,AUTH-001156,BEN-0101,Scholarship,2025-06,2025-07-03," KES 14,732 ",bank,+1-824-655-8771,PAY-001
DISB-001911,AUTH-002006,BEN-0175,Vocational,2025-11,2025-11-15,9953,mobile_money,(774)856-4494,PAY-004
DISB-001577,AUTH-001657,BEN-0144,Scholarship,2025-09,2025-10-07,14943,bank,556-908-3318x1958,PAY-002
DISB-000695,AUTH-000743,BEN-0066,Vocational,2025-05,2025-06-04,9840,bank,743.674.8969x108,PAY-002
DISB-000519,AUTH-000557,BEN-0050,Scholarship,2026-04,2026-05-06,13126,bank,265.441.9518,PAY-002
DISB-000454,AUTH-000484,BEN-0043,Scholarship,2025-11,2025-11-26,14731,bank,709.658.4982,PAY-004
DISB-001203,AUTH-001267,BEN-0112,Scholarship,2025-11,2025-11-26,14756,bank,2489889921,PAY-004
DISB-001537,AUTH-001616,BEN-0140,Plus,2025-11,2025-12-07," KES 8,110 ",mobile_money,(542)256-9087x7661,PAY-001
DISB-001693,AUTH-001775,BEN-0154,Plus,2025-10,12/11/2025,8008,mobile_money,(854)878-1376x742,PAY-004
DISB-001893,AUTH-001988,BEN-0174,Plus,2026-06,2026-07-01,8157,mobile_money,+1-736-269-4118x00537,PAY-002
DISB-001781,AUTH-001868,BEN-0163,Scholarship,2026-03,2026-03-27,14918,mobile_money,(447)796-9545x0090,PAY-002
DISB-000397,AUTH-000418,BEN-0038,Plus,2025-12,2026-01-06,8028,bank,501-943-8889,PAY-004
DISB-001661,AUTH-001742,BEN-0151,Vocational,2026-04,2026-04-01,8271,mobile_money,249.854.5089x2038,PAY-003
DISB-001416,AUTH-001492,BEN-0131,Tech,2025-06,2025-07-04,12014,mobile_money,296-457-0132,PAY-004
DISB-000414,AUTH-000436,BEN-0040,Scholarship,2026-05,2026-04-06,15050,mobile_money,249.854.5089x2038,PAY-001
DISB-000350,AUTH-000368,BEN-0032,Vocational,2026-02,2026-02-14,10033,bank,001-234-410-1666x870,PAY-002
DISB-001693,AUTH-001775,BEN-0154,Plus,2025-10,2025-11-12,8008,mobile_money,(854)878-1376x742,PAY-004
DISB-001402,AUTH-001477,BEN-0129,Tech,2026-02,2026-02-28,11822,bank,817.447.7332x945,PAY-002
DISB-000898,AUTH-000951,BEN-0083,Plus,2025-02,2025-03-11,7867,mobile_money,(607)350-1102,PAY-002
DISB-001975,AUTH-002072,BEN-0180,Scholarship,2025-01,2025-01-31,15134,mobile_money,294.252.3219x416,PAY-003
DISB-001489,AUTH-001568,BEN-0136,Vocational,2026-03,2026-03-19,10084,mobile_money,(880)851-2927,PAY-001
DISB-000959,AUTH-001017,BEN-0089,Vocational,2025-01,2025-01-23,9895,mobile_money,(566)859-1846,PAY-002
DISB-001838,AUTH-001933,BEN-0169,Vocational,2025-09,2025-09-23,10112,bank,+1-451-758-6734,PAY-001
DISB-001365,AUTH-001440,BEN-0127,Vocational,2025-07,2025-07-18,9977,bank,923.207.6810x40915,PAY-004
DISB-002088,AUTH-002192,BEN-0192,Plus,2026-04,2026-05-01,7951,bank,222-241-2462x0952,PAY-002
DISB-002056,AUTH-002160,BEN-0189,Tech,2025-02,2025-03-02,11864,bank,372.888.1377x0285,PAY-004
DISB-001657,AUTH-001738,BEN-0151,Vocational,2025-03,2026-03-13,7217,mobile_money,249.854.5089x2038,PAY-002
DISB-001825,AUTH-001917,BEN-0167,Plus,2025-05,27/03/2026,9290,bank,249.854.5089x2038,PAY-001
DISB-000328,AUTH-000345,BEN-0030,Scholarship,2026-04,2026-05-11,15137,mobile_money,(504)789-9642,PAY-002
DISB-001700,AUTH-001782,BEN-0155,Vocational,2025-01,2025-01-26,9883,mobile_money,001-647-687-3002,PAY-003
DISB-001979,AUTH-002079,BEN-0182,Plus,2025-11,2025-11-10,7842,bank,+1-284-207-6789x973,PAY-003
DISB-000673,AUTH-000721,BEN-0063,Tech,2025-10,2025-10-15,11830,bank,202.946.2996x0653,PAY-004
DISB-000709,AUTH-000757,BEN-0067,Scholarship,2025-08,2025-09-10,14972,mobile_money,6994353875,PAY-003
DISB-000680,AUTH-000728,BEN-0064,Tech,2026-05,2026-06-09,11774,mobile_money,001-278-450-8214x8628,PAY-003
DISB-000763,AUTH-000811,BEN-0072,Vocational,2025-04,2025-04-25,12192,bank,235.364.2087x37530,PAY-003
DISB-001211,AUTH-001275,BEN-0113,Scholarship,2025-12,2025-12-25,11669,mobile_money,(610)255-6613x9060,PAY-004
DISB-001029,AUTH-001091,BEN-0095,Tech,2025-07,2025-07-24,11982,mobile_money,692.805.3021,PAY-001
DISB-001159,AUTH-001223,BEN-0107,Plus,2025-01,2025-02-11,7884,bank,792.451.3271x9500,PAY-003
DISB-000707,AUTH-000755,BEN-0067,Scholarship,2025-12,2026-01-03,14994,mobile_money,6994353875,PAY-003
DISB-001259,AUTH-001325,BEN-0117,Vocational,2025-02,2025-03-02,9952,bank,584.404.6084,PAY-003
DISB-000761,AUTH-000809,BEN-0071,Plus,2026-01,2026-01-27,7848,bank,+1-609-901-0016x761,PAY-004
DISB-000500,AUTH-000538,BEN-0049,Scholarship,2025-04,2025-05-17,13125,bank,001-710-256-4814x9177,PAY-002
DISB-001664,AUTH-001746,BEN-0152,Vocational,2026-02,2026-02-26," KES 9,850 ",bank,722-422-3105x9274,PAY-003
DISB-000027,AUTH-000028,BEN-0003,Tech,2025-03,2025-04-02,12089,bank,581-388-3552,PAY-002
DISB-000486,AUTH-000521,BEN-0047,Scholarship,2026-03,2026-03-30,14815,bank,+1-383-264-0376x137,PAY-001
DISB-001281,AUTH-001349,BEN-0119,Scholarship,2025-10,2025-11-13," KES 14,958 ",mobile_money,(417)428-9752x677,PAY-004
DISB-001074,AUTH-001136,BEN-0099,Scholarship,2025-02,2025-02-25,15203,mobile_money,872-592-9314x386,PAY-003
DISB-001634,AUTH-001714,BEN-0149,Vocational,2026-03,2026-04-06,10197,mobile_money,001-408-350-1657x9055,PAY-001
DISB-000533,AUTH-000571,BEN-0051,Vocational,2026-04,2026-04-17," KES 10,108 ",mobile_money,001-332-506-0385x05064,PAY-002
DISB-001308,AUTH-001380,BEN-0122,Vocational,2025-07,2025-08-05,9813,bank,209.940.7778,PAY-004
DISB-001831,AUTH-001924,BEN-0168,Scholarship,2025-09,2026-03-21,12900,bank,249.854.5089x2038,PAY-001
DISB-000690,AUTH-000738,BEN-0065,Plus,2025-12,2026-01-09,7931,mobile_money,540-560-2933,PAY-002
DISB-001158,AUTH-001222,BEN-0107,Plus,2025-12,2026-01-05,8146,mobile_money,792.451.3271x9500,PAY-002
DISB-000127,AUTH-000128,BEN-0010,Tech,2026-02,2026-02-20,11987,mobile_money,+1-319-952-0585x27722,PAY-004
DISB-001743,AUTH-001827,BEN-0158,Scholarship,2026-04,2026-04-15,13518,bank,249.854.5089x2038,PAY-003
DISB-001336,AUTH-001409,BEN-0124,Scholarship,2025-02,2025-03-02,15182,mobile_money,001-995-429-9787,PAY-003
DISB-001668,AUTH-001750,BEN-0152,Vocational,2026-04,2026-05-11,9961,bank,722-422-3105x9274,PAY-004
DISB-000151,AUTH-000156,BEN-0013,Tech,2026-05,2026-05-19,14804,bank,712.317.2715,PAY-002
DISB-001899,AUTH-001994,BEN-0174,Plus,2025-09,2025-09-14,7951,bank,+1-736-269-4118x00537,PAY-001
DISB-000442,AUTH-000467,BEN-0042,Vocational,2025-11,2025-12-02,9807,mobile_money,591-848-5807,PAY-003
DISB-000450,AUTH-000477,BEN-0043,Scholarship,2026-06,,15271,bank,709.658.4982,PAY-002
DISB-001360,AUTH-001433,BEN-0126,Vocational,2025-07,2026-03-03,9805,mobile_money,249.854.5089x2038,PAY-004
DISB-000061,AUTH-000062,BEN-0005,Scholarship,2025-05,2025-05-25,14804,mobile_money,820.737.7889x25546,PAY-004
DISB-001787,AUTH-001874,BEN-0163,Scholarship,2025-07,2025-07-14,13907,bank,(447)796-9545x0090,PAY-003
DISB-001963,AUTH-002059,BEN-0179,Tech,2026-06,2026-06-14,11995,mobile_money,322-843-8649x0810,PAY-001
DISB-001705,AUTH-001787,BEN-0155,Vocational,2025-05,2025-05-18,10039,bank,001-647-687-3002,PAY-001
DISB-000323,AUTH-000339,BEN-0029,Vocational,2025-07,2025-08-03,10017,mobile_money,603-831-7393x6385,PAY-003
DISB-001726,AUTH-001808,BEN-0157,Plus,2025-12,2026-01-02,8012,mobile_money,(383)838-9888,PAY-001
DISB-001921,AUTH-002016,BEN-0176,Scholarship,2025-07,2025-07-29,15191,mobile_money,(487)477-1215x134,PAY-001
DISB-000359,AUTH-000378,BEN-0033,Plus,2026-04,2026-05-02,8006,bank,842-493-9685,PAY-001
DISB-000717,AUTH-000765,BEN-0068,Tech,2026-01,2026-01-24,11815,bank,346.955.4947,PAY-003
DISB-000148,AUTH-000153,BEN-0012,Plus,2025-05,2025-06-09,8058,mobile_money,001-220-429-7021x3556,PAY-001
DISB-001052,AUTH-001114,BEN-0097,Scholarship,2025-12,20/12/2025,14748,bank,723-473-3343x333,PAY-002
DISB-001754,AUTH-001838,BEN-0159,Plus,2025-05,2025-05-26,7896,mobile_money,293.389.1190x83342,PAY-003
DISB-002033,AUTH-002137,BEN-0187,Tech,2026-06,2026-07-08,12182,mobile_money,688-548-5200,PAY-002
DISB-000082,AUTH-000083,BEN-0007,Vocational,2025-11,2025-12-10,10198,bank,+1-937-994-7383x47359,PAY-004
DISB-002046,AUTH-002150,BEN-0188,Scholarship,2025-10,2025-10-23,14900,mobile_money,001-526-783-1589,PAY-003
DISB-000869,AUTH-000918,BEN-0080,Vocational,2025-02,2026-03-30,10178,bank,249.854.5089x2038,PAY-001
DISB-002169,,BEN-0158,Scholarship,2025-07,04/03/2026,15250,mobile_money,249.854.5089x2038,PAY-001
DISB-000961,AUTH-001019,BEN-0089,Vocational,2025-05,2025-06-01,10118,mobile_money,(566)859-1846,PAY-004
DISB-002059,AUTH-002163,BEN-0189,Tech,2025-07,,12068,bank,372.888.1377x0285,PAY-004
DISB-001010,AUTH-001072,BEN-0094,Plus,2025-01,2025-01-27,8034,bank,+1-702-360-1279x61143,PAY-001
DISB-002028,AUTH-002132,BEN-0186,Vocational,2025-06,21/06/2025,10192,mobile_money,+1-884-966-8455x04892,PAY-003
DISB-001527,AUTH-001606,BEN-0139,Vocational,2025-09,2025-09-23,10033,mobile_money,001-654-421-4066x504,PAY-002
DISB-000682,AUTH-000730,BEN-0064,Tech,2025-09,2025-09-15,12186,mobile_money,001-278-450-8214x8628,PAY-002
DISB-000285,AUTH-000297,BEN-0026,Tech,2026-03,2026-03-09,12104,bank,+1-982-851-2868x23004,PAY-003
DISB-001405,AUTH-001480,BEN-0129,Tech,2025-06,2025-06-29," KES 11,819 ",mobile_money,817.447.7332x945,PAY-002
DISB-001065,AUTH-001127,BEN-0098,Vocational,2026-05,2026-05-28,9808,bank,+1-908-756-2718,PAY-004
DISB-000661,AUTH-000709,BEN-0063,Tech,2025-04,2025-04-20,12174,bank,202.946.2996x0653,PAY-001
DISB-001514,AUTH-001593,BEN-0138,Scholarship,2025-05,2025-05-26,15202,mobile_money,553.344.3009x109,PAY-001
DISB-000756,AUTH-000804,BEN-0071,Plus,2026-06,2026-07-08,8044,bank,+1-609-901-0016x761,PAY-002
DISB-000305,AUTH-000318,BEN-0027,Plus,2026-03,2026-04-14,8036,mobile_money,6675383028,PAY-002
DISB-000787,AUTH-000835,BEN-0074,Scholarship,2025-11,2025-12-13,14780,bank,+1-202-577-1670x145,PAY-003
DISB-000732,AUTH-000780,BEN-0069,Tech,2026-03,2026-03-31," KES 11,808 ",mobile_money,352.450.0743x2927,PAY-004
DISB-000222,AUTH-000232,BEN-0019,Plus,2025-02,2025-03-11,8109,mobile_money,(551)269-4097x499,PAY-002
DISB-001219,AUTH-001284,BEN-0113,Scholarship,2025-08,2025-08-15,14866,mobile_money,(610)255-6613x9060,PAY-003
DISB-001950,AUTH-002045,BEN-0178,Plus,2025-01,2025-02-10,8051,mobile_money,521-947-6492x5158,PAY-003
DISB-000460,AUTH-000492,BEN-0044,Scholarship,2025-08,,14914,mobile_money,+1-716-384-5775x9017,PAY-004
DISB-001557,AUTH-001636,BEN-0142,Tech,2025-10,2025-11-05,12013,mobile_money,+1-407-390-3202x0417,PAY-002
DISB-001023,AUTH-001085,BEN-0094,Plus,2025-06,2025-06-29,7992,mobile_money,+1-702-360-1279x61143,PAY-004
DISB-001237,AUTH-001303,BEN-0115,Plus,2025-12,2025-12-30," KES 7,299 ",mobile_money,001-911-203-9240x5147,PAY-002
DISB-000825,AUTH-000874,BEN-0076,Vocational,2025-11,2025-11-30,9998,mobile_money,758.799.7571x130,PAY-001
DISB-001376,AUTH-001451,BEN-0127,Vocational,2025-12,2025-12-21,9847,mobile_money,923.207.6810x40915,PAY-002
DISB-000718,AUTH-000766,BEN-0068,Tech,2025-02,2025-02-12,12209,mobile_money,346.955.4947,PAY-004
DISB-000278,AUTH-000290,BEN-0025,Plus,2025-11,2025-12-02,8094,bank,971.239.7187x07286,PAY-004
DISB-001704,AUTH-001786,BEN-0155,Vocational,2025-11,2025-12-09,9991,mobile_money,001-647-687-3002,PAY-003
DISB-001476,AUTH-001553,BEN-0135,Vocational,2026-03,2026-03-20,10135,bank,+1-249-640-7929x049,PAY-003
DISB-000683,AUTH-000731,BEN-0064,Tech,2025-04,2025-04-21,11947,bank,001-278-450-8214x8628,PAY-003
DISB-002007,AUTH-002110,BEN-0184,Tech,2025-09,2025-09-14,11877,mobile_money,001-308-242-8910x77119,PAY-003
DISB-001712,AUTH-001794,BEN-0155,Vocational,2025-03,2025-03-28,9912,mobile_money,001-647-687-3002,PAY-001
DISB-001033,AUTH-001095,BEN-0095,Tech,2025-04,2025-04-19,11949,bank,692.805.3021,PAY-004
DISB-002067,AUTH-002171,BEN-0190,Plus,2026-02,,7967,mobile_money,001-449-975-6792,PAY-001
DISB-001299,AUTH-001371,BEN-0121,Plus,2025-12,2026-03-24,6454,mobile_money,249.854.5089x2038,PAY-002
DISB-001839,AUTH-001934,BEN-0169,Vocational,2026-05,2026-05-14,10173,bank,+1-451-758-6734,PAY-004
DISB-001308,AUTH-001380,BEN-0122,Vocational,2025-07,,9813,bank,209.940.7778,PAY-004
DISB-000726,AUTH-000774,BEN-0068,Tech,2025-01,2025-01-31,10408,mobile_money,346.955.4947,PAY-004
DISB-001968,AUTH-002065,BEN-0180,Scholarship,2026-06,07/07/2026,15004,mobile_money,294.252.3219x416,PAY-004
DISB-000757,AUTH-000805,BEN-0071,Plus,2025-06,2025-07-02,7973,bank,+1-609-901-0016x761,PAY-002
DISB-000141,AUTH-000146,BEN-0012,Plus,2026-05,2026-05-29,7862,bank,001-220-429-7021x3556,PAY-003
DISB-001886,AUTH-001981,BEN-0173,Tech,2025-04,2025-05-08,12123,bank,(577)613-3344x76263,PAY-001
DISB-002026,AUTH-002130,BEN-0186,Vocational,2026-01,2026-01-27,9847,bank,+1-884-966-8455x04892,PAY-003
DISB-001967,AUTH-002064,BEN-0180,Scholarship,2026-04,2026-05-07,15198,bank,294.252.3219x416,PAY-004
DISB-001427,AUTH-001503,BEN-0131,Tech,2026-06,2026-06-21,11849,mobile_money,296-457-0132,PAY-004
DISB-000836,AUTH-000885,BEN-0077,Scholarship,2025-08,2025-08-22,15063,mobile_money,498.427.0808x697,PAY-004
DISB-001973,AUTH-002070,BEN-0180,Scholarship,2025-10,2025-11-03,15232,mobile_money,294.252.3219x416,PAY-003
DISB-001966,AUTH-002063,BEN-0180,Scholarship,2026-03,2026-04-18,15063,mobile_money,294.252.3219x416,PAY-003
DISB-001194,AUTH-001258,BEN-0111,Scholarship,2025-09,2025-09-30,15101,mobile_money,555.885.5665x939,PAY-004
DISB-002052,AUTH-002156,BEN-0189,Tech,2026-04,2026-05-12,12119,mobile_money,372.888.1377x0285,PAY-004
DISB-000817,AUTH-000866,BEN-0076,Vocational,2026-01,2026-01-22,10184,mobile_money,758.799.7571x130,PAY-004
DISB-001916,AUTH-002011,BEN-0176,Scholarship,2026-05,2026-06-02,15272,bank,(487)477-1215x134,PAY-004
DISB-001672,AUTH-001754,BEN-0152,Vocational,2025-05,2025-05-17,10059,bank,722-422-3105x9274,PAY-002
DISB-001332,AUTH-001405,BEN-0123,Tech,2025-07,2025-07-30,12073,mobile_money,(622)749-9982x79501,PAY-002
DISB-001039,AUTH-001101,BEN-0096,Plus,2026-02,2026-03-07,7997,mobile_money,248.994.7697x35779,PAY-004
DISB-000167,AUTH-000174,BEN-0014,Scholarship,2026-05,2026-04-11,15102,bank,249.854.5089x2038,PAY-002
DISB-001748,AUTH-001832,BEN-0159,Plus,2025-10,2025-10-26,8111,bank,293.389.1190x83342,PAY-004
DISB-001275,AUTH-001343,BEN-0119,Scholarship,2026-06,2026-07-11,14811,bank,(417)428-9752x677,PAY-003
DISB-001298,AUTH-001369,BEN-0121,Plus,2025-03,2026-03-08,7917,mobile_money,249.854.5089x2038,PAY-001
DISB-000203,AUTH-000211,BEN-0017,Scholarship,2026-03,2026-04-10,14725,bank,774.270.1687x339,PAY-002
DISB-001012,AUTH-001074,BEN-0094,Plus,2025-07,2025-07-18,7882,mobile_money,+1-702-360-1279x61143,PAY-001
DISB-000097,AUTH-000098,BEN-0008,Plus,2025-07,2025-08-07,7974,bank,826.313.7506x06853,PAY-002
DISB-001976,AUTH-002073,BEN-0180,Scholarship,2025-07,2025-07-10,14839,bank,294.252.3219x416,PAY-002
DISB-000930,AUTH-000987,BEN-0086,Plus,2025-06,2025-06-09,8086,mobile_money,(756)920-5336x452,PAY-002
DISB-001088,AUTH-001150,BEN-0100,Plus,2025-05,2025-06-20,8007,mobile_money,620-734-7175,PAY-003
DISB-000508,AUTH-000546,BEN-0049,Scholarship,2025-01,2025-02-17,15253,bank,001-710-256-4814x9177,PAY-002
DISB-001648,AUTH-001728,BEN-0150,Vocational,2025-11,2025-11-28,10192,mobile_money,988.317.8847x9513,PAY-001
DISB-001548,AUTH-001627,BEN-0141,Plus,2025-04,2025-04-27,8020,bank,257-517-3203,PAY-004
DISB-000802,AUTH-000850,BEN-0075,Scholarship,2025-07,08/08/2025,15165,bank,986.363.1779,PAY-004
DISB-001428,AUTH-001504,BEN-0131,Tech,2025-01,2025-01-24,12214,mobile_money,296-457-0132,PAY-004
DISB-001337,AUTH-001410,BEN-0124,Scholarship,2025-06,2025-07-18,15101,mobile_money,001-995-429-9787,PAY-002
DISB-002133,AUTH-002239,BEN-0197,Plus,2025-01,2025-01-20,8044,mobile_money,+1-894-887-0605,PAY-002
DISB-000184,AUTH-000191,BEN-0016,Vocational,2025-05,2025-06-08,10116,bank,+1-464-771-0276x77359,PAY-003
DISB-001394,AUTH-001469,BEN-0129,Tech,2025-11,25/11/2025,12180,mobile_money,817.447.7332x945,PAY-003
DISB-000607,AUTH-000647,BEN-0057,Tech,2026-01,2026-02-18,12160,bank,325-700-2921x85156,PAY-003
DISB-001297,AUTH-001368,BEN-0121,Plus,2025-08,2026-04-11,8154,bank,249.854.5089x2038,PAY-004
DISB-001936,AUTH-002031,BEN-0177,Scholarship,2025-02,2025-03-05,14983,bank,(701)277-7490,PAY-002
DISB-000610,AUTH-000650,BEN-0058,Plus,2025-09,2025-10-03,8039,bank,372-751-3552,PAY-002
DISB-000748,AUTH-000796,BEN-0070,Scholarship,2026-02,2026-02-22,15023,bank,001-742-810-4478,PAY-004
DISB-002042,AUTH-002146,BEN-0187,Tech,2025-10,2025-11-19,12085,mobile_money,688-548-5200,PAY-001
DISB-001562,AUTH-001641,BEN-0143,Scholarship,2026-01,2026-02-04,15285,mobile_money,(225)982-7390x21962,PAY-004
DISB-001111,AUTH-001173,BEN-0102,Plus,2026-02,2026-04-05,6761,mobile_money,249.854.5089x2038,PAY-001
DISB-000733,AUTH-000781,BEN-0069,Tech,2025-11,2025-11-23,12229,bank,352.450.0743x2927,PAY-001
DISB-001148,AUTH-001212,BEN-0106,Scholarship,2025-12,2025-12-30,14980,bank,(901)836-7303x7183,PAY-004
DISB-000936,AUTH-000993,BEN-0087,Plus,2025-07,2026-03-03,7955,bank,249.854.5089x2038,PAY-001
DISB-001529,AUTH-001608,BEN-0139,Vocational,2025-10,2025-10-28,10023,mobile_money,001-654-421-4066x504,PAY-003
DISB-000908,AUTH-000962,BEN-0084,Scholarship,2026-01,26/01/2026,15036,bank,891-647-6607x2832,PAY-003
DISB-000996,AUTH-001055,BEN-0092,Scholarship,2025-04,2025-05-04,12975,bank,+1-368-865-0863x7659,PAY-003
DISB-001320,AUTH-001392,BEN-0123,Tech,2025-02,2025-03-10,12050,bank,(622)749-9982x79501,PAY-002
DISB-000641,AUTH-000686,BEN-0061,Scholarship,2026-05,2026-05-21,12603,bank,001-502-211-5869,PAY-001
DISB-000890,AUTH-000941,BEN-0082,Vocational,2025-08,2026-04-12,11857,bank,249.854.5089x2038,PAY-004
DISB-000530,AUTH-000568,BEN-0051,Vocational,2026-02,2026-03-02,10102,mobile_money,001-332-506-0385x05064,PAY-002
DISB-000004,AUTH-000004,BEN-0001,Tech,2025-10,2025-11-02,12031,mobile_money,876-379-7643x815,PAY-004
DISB-000126,AUTH-000127,BEN-0010,Tech,2025-04,2025-04-24,11986,bank,+1-319-952-0585x27722,PAY-004
DISB-000750,AUTH-000798,BEN-0070,Scholarship,2025-08,2025-09-02," KES 14,810 ",bank,001-742-810-4478,PAY-003
DISB-000021,AUTH-000022,BEN-0002,Scholarship,2025-05,2025-05-31,15297,bank,988.351.6060,PAY-004
DISB-000208,AUTH-000216,BEN-0018,Tech,2026-06,2026-07-16,12112,mobile_money,478.549.9121x65585,PAY-002
DISB-001216,AUTH-001281,BEN-0113,Scholarship,2025-02,2025-02-24,14770,mobile_money,(610)255-6613x9060,PAY-001
DISB-002092,AUTH-002196,BEN-0193,Tech,2026-01,2026-02-10,12013,mobile_money,4636048913,PAY-003
DISB-000697,AUTH-000745,BEN-0066,Vocational,2025-12,2025-12-29,9830,bank,743.674.8969x108,PAY-002
DISB-001846,AUTH-001941,BEN-0169,Vocational,2026-04,2026-05-16,11493,bank,+1-451-758-6734,PAY-002
DISB-001977,AUTH-002075,BEN-0181,Tech,2026-05,2026-03-26,12062,mobile_money,249.854.5089x2038,PAY-004
DISB-002079,AUTH-002183,BEN-0192,Plus,2025-02,2025-02-12,8128,bank,222-241-2462x0952,PAY-003
DISB-002158,AUTH-002266,BEN-0199,Tech,2025-06,2025-07-11,11845,bank,+1-908-804-6619x63990,PAY-004
DISB-000872,AUTH-000923,BEN-0081,Plus,2025-08,2025-08-30,7844,bank,(381)782-6886,PAY-001
DISB-001850,AUTH-001945,BEN-0169,Vocational,2025-06,2025-07-11,9908,mobile_money,+1-451-758-6734,PAY-004
DISB-001804,AUTH-001891,BEN-0164,Scholarship,2026-05,2026-06-12,15122,mobile_money,941-852-0850,PAY-002
DISB-000050,AUTH-000051,BEN-0005,Scholarship,2025-01,2025-02-15,15261,bank,820.737.7889x25546,PAY-002
DISB-001569,AUTH-001648,BEN-0143,Scholarship,2026-06,2026-06-19,15133,mobile_money,(225)982-7390x21962,PAY-002
DISB-001920,AUTH-002015,BEN-0176,Scholarship,2025-01,2025-02-01,19580,bank,(487)477-1215x134,PAY-004
DISB-000782,AUTH-000830,BEN-0073,Scholarship,2025-05,2025-06-13,14844,mobile_money,3027255794,PAY-001
DISB-000394,AUTH-000415,BEN-0037,Plus,2025-06,2025-06-24,8099,bank,842.866.1797,PAY-002
DISB-000387,AUTH-000408,BEN-0037,Plus,2026-03,2026-03-19,7945,bank,842.866.1797,PAY-002
DISB-001214,AUTH-001278,BEN-0113,Scholarship,2025-09,2025-10-19,15017,bank,(610)255-6613x9060,PAY-001
DISB-001841,AUTH-001936,BEN-0169,Vocational,2026-02,2026-02-16,9882,mobile_money,+1-451-758-6734,PAY-002
