disbursement_id,authorization_id,beneficiary_id,pillar_id,period,date,amount_paid,channel,disbursing_account,processed_by
DISB-000115,AUTH-000116,BEN-0010,Tech,2025-06,2025-06-21,12062,mobile_money,+1-319-952-0585x27722,PAY-003
DISB-001339,AUTH-001410,BEN-0124,Scholarship,2025-01,2025-02-01,15134,bank,001-995-429-9787,PAY-001
DISB-000672,AUTH-000708,BEN-0062,Tech,2025-08,2026-03-23,13984,bank,249.854.5089x2038,PAY-004
DISB-001926,AUTH-002019,BEN-0181,Tech,2025-05,2026-03-27,10629,bank,249.854.5089x2038,PAY-003
DISB-002055,AUTH-002152,BEN-0192,Plus,2026-02,2026-03-10,7905,bank,222-241-2462x0952,PAY-004
DISB-000084,AUTH-000084,BEN-0008,Plus,2026-01,2026-02-14,8053,bank,826.313.7506x06853,PAY-002
DISB-001135,AUTH-001197,BEN-0105,Scholarship,2025-08,2025-08-22,14933,bank,217-497-4973x5020,PAY-001
DISB-001137,AUTH-001199,BEN-0105,Scholarship,2026-01,2026-01-18,13653,bank,217-497-4973x5020,PAY-004
DISB-001388,AUTH-001462,BEN-0129,Tech,2025-11,,12137,mobile_money,817.447.7332x945,PAY-004
DISB-000949,AUTH-001004,BEN-0088,Scholarship,2025-02,2025-03-02,13096,bank,(929)592-7503,PAY-004
DISB-000594,AUTH-000627,BEN-0054,Vocational,2025-07,2025-08-06,9867,mobile_money,9132721510,PAY-003
DISB-001809,AUTH-001897,BEN-0170,Plus,2025-04,2025-05-07,8042,mobile_money,760.864.4134x327,PAY-001
DISB-001387,AUTH-001461,BEN-0129,Tech,2025-05,2025-06-03,12059,mobile_money,817.447.7332x945,PAY-003
DISB-001335,AUTH-001406,BEN-0123,Tech,2025-07,2025-07-16,11841,bank,(622)749-9982x79501,PAY-004
DISB-000624,AUTH-000657,BEN-0058,Plus,2025-10,2025-10-12,8065,mobile_money,372-751-3552,PAY-002
DISB-001888,AUTH-001979,BEN-0178,Plus,2025-07,2025-08-01,7844,bank,521-947-6492x5158,PAY-004
DISB-001305,AUTH-001376,BEN-0121,Plus,2025-04,2026-04-04,7896,bank,249.854.5089x2038,PAY-003
DISB-000540,AUTH-000571,BEN-0049,Scholarship,2025-05,2025-06-02,15123,bank,001-710-256-4814x9177,PAY-002
DISB-000605,AUTH-000638,BEN-0056,Plus,2026-06,2026-07-14,7878,mobile_money,7397652239,PAY-003
DISB-000272,AUTH-000292,BEN-0025,Plus,2025-05,2025-05-16,8061,mobile_money,971.239.7187x07286,PAY-002
DISB-001360,AUTH-001434,BEN-0127,Vocational,2026-02,2026-02-21,10197,mobile_money,923.207.6810x40915,PAY-003
DISB-001121,AUTH-001183,BEN-0104,Plus,2026-04,04/05/2026," KES 8,076 ",bank,780.577.4064x9308,PAY-004
DISB-001999,AUTH-002096,BEN-0188,Scholarship,2025-01,2025-02-03,15223,bank,001-526-783-1589,PAY-001
DISB-001789,AUTH-001875,BEN-0169,Vocational,2025-10,2025-10-24,10146,bank,+1-451-758-6734,PAY-002
DISB-000866,AUTH-000906,BEN-0079,Plus,2025-12,2026-01-08,8075,bank,880.557.1983,PAY-003
DISB-001859,AUTH-001948,BEN-0175,Vocational,2025-03,2025-04-04,10146,bank,(774)856-4494,PAY-004
DISB-000215,AUTH-000224,BEN-0020,Plus,2025-04,2025-04-28," KES 7,841 ",mobile_money,638.957.8652x78585,PAY-001
DISB-001298,AUTH-001369,BEN-0120,Plus,2025-10,2025-11-01,7986,bank,(256)599-9880x8177,PAY-004
DISB-001689,AUTH-001766,BEN-0157,Plus,2026-06,2026-07-02,8097,mobile_money,(383)838-9888,PAY-004
DISB-001199,AUTH-001265,BEN-0111,Scholarship,2025-04,2025-05-16,15289,mobile_money,555.885.5665x939,PAY-003
DISB-000657,AUTH-000691,BEN-0061,Scholarship,2025-11,2025-12-06,14801,mobile_money,001-502-211-5869,PAY-001
DISB-000785,AUTH-000825,BEN-0073,Scholarship,2026-01,2026-01-28,15017,bank,3027255794,PAY-001
DISB-001373,AUTH-001447,BEN-0128,Tech,2026-03,2026-04-18,11874,bank,585.485.4249,PAY-004
DISB-000111,AUTH-000111,BEN-0010,Tech,2025-05,2025-05-29,11934,bank,+1-319-952-0585x27722,PAY-004
DISB-000514,AUTH-000545,BEN-0046,Tech,2025-01,2025-01-28,11787,mobile_money,001-922-518-9092x75326,PAY-004
DISB-001284,AUTH-001355,BEN-0119,Scholarship,2025-10,2025-11-08,14714,bank,(417)428-9752x677,PAY-004
DISB-001857,AUTH-001946,BEN-0175,Vocational,2025-12,,10172,bank,(774)856-4494,PAY-001
DISB-001931,AUTH-002025,BEN-0182,Plus,2026-01,2026-01-12,7858,mobile_money,+1-284-207-6789x973,PAY-002
DISB-001541,AUTH-001615,BEN-0143,Scholarship,2025-10,08/11/2025,14943,bank,(225)982-7390x21962,PAY-001
DISB-001291,AUTH-001362,BEN-0119,Scholarship,2025-02,2025-02-24,14833,bank,(417)428-9752x677,PAY-003
DISB-001861,AUTH-001950,BEN-0175,Vocational,2026-05,2026-05-23,9914,mobile_money,(774)856-4494,PAY-003
DISB-001074,AUTH-001134,BEN-0100,Plus,2026-05,2026-06-01,8316,mobile_money,620-734-7175,PAY-003
DISB-001179,AUTH-001245,BEN-0109,Tech,2025-10,2025-10-19,11897,mobile_money,(394)256-5118,PAY-004
DISB-000018,AUTH-000018,BEN-0002,Scholarship,2025-06,2025-07-09,14999,bank,988.351.6060,PAY-001
DISB-000155,AUTH-000163,BEN-0014,Scholarship,2025-06,2026-04-03,15223,mobile_money,249.854.5089x2038,PAY-004
DISB-001397,AUTH-001471,BEN-0130,Vocational,2025-06,2025-06-16,10112,mobile_money,+1-476-996-3938,PAY-001
DISB-001788,AUTH-001874,BEN-0169,Vocational,2026-05,2026-06-16,9966,mobile_money,+1-451-758-6734,PAY-002
DISB-000863,AUTH-000903,BEN-0079,Plus,2025-10,2025-10-13,7931,mobile_money,880.557.1983,PAY-001
DISB-000015,AUTH-000015,BEN-0002,Scholarship,2025-10,2025-11-02,15027,bank,988.351.6060,PAY-003
DISB-000345,AUTH-000368,BEN-0031,Vocational,2025-08,2025-08-25,10070,mobile_money,912.903.8750,PAY-002
DISB-000707,AUTH-000746,BEN-0067,Scholarship,2025-09,2025-10-01,14850,bank,6994353875,PAY-003
DISB-001958,AUTH-002053,BEN-0185,Tech,2026-01,2026-03-24,11919,mobile_money,249.854.5089x2038,PAY-003
DISB-001951,AUTH-002046,BEN-0184,Tech,2025-05,2025-06-11,12196,bank,001-308-242-8910x77119,PAY-004
DISB-001790,AUTH-001876,BEN-0169,Vocational,2025-06,2025-06-23,9854,bank,+1-451-758-6734,PAY-002
DISB-002078,AUTH-002175,BEN-0194,Plus,2026-03,2026-04-16,8078,mobile_money,349.646.5398x4028,PAY-001
DISB-000124,AUTH-000126,BEN-0011,Plus,2026-04,2026-05-07,8125,mobile_money,615-366-7652x775,PAY-004
DISB-001248,AUTH-001317,BEN-0116,Plus,2025-05,2025-06-06,8067,mobile_money,+1-301-764-5104x6368,PAY-002
DISB-002119,AUTH-002216,BEN-0197,Plus,2025-05,2025-05-10,8025,bank,+1-894-887-0605,PAY-003
DISB-001517,AUTH-001591,BEN-0141,Plus,2025-06,2025-07-16,7979,bank,257-517-3203,PAY-003
DISB-000639,AUTH-000673,BEN-0060,Plus,2026-06,2026-07-03,7961,mobile_money,001-687-920-5061,PAY-004
DISB-000551,AUTH-000582,BEN-0050,Scholarship,2025-01,2025-02-11,12871,bank,265.441.9518,PAY-002
DISB-000925,AUTH-000979,BEN-0085,Scholarship,2025-05,2025-05-26,15276,mobile_money,(939)343-1290,PAY-002
DISB-001505,AUTH-001579,BEN-0140,Plus,2026-03,2026-03-29,8048,bank,(542)256-9087x7661,PAY-001
DISB-001855,AUTH-001944,BEN-0174,Plus,2025-10,2025-10-12,7883,bank,+1-736-269-4118x00537,PAY-003
DISB-002003,AUTH-002100,BEN-0188,Scholarship,2025-12,2026-01-16,14780,bank,001-526-783-1589,PAY-001
DISB-000004,AUTH-000004,BEN-0001,Tech,2026-01,2026-01-21,11923,mobile_money,876-379-7643x815,PAY-002
DISB-000144,AUTH-000148,BEN-0012,Plus,2026-03,2026-03-29,7997,bank,001-220-429-7021x3556,PAY-002
DISB-000506,AUTH-000536,BEN-0045,Scholarship,2026-03,03/04/2026,15009,bank,249.854.5089x2038,PAY-002
DISB-001053,AUTH-001112,BEN-0098,Vocational,2025-05,2025-06-03,10069,bank,+1-908-756-2718,PAY-004
DISB-002041,AUTH-002138,BEN-0191,Vocational,2026-05,2026-06-11,9930,mobile_money,001-409-283-7801,PAY-002
DISB-000204,AUTH-000213,BEN-0019,Plus,2025-05,2025-05-25,8004,mobile_money,(551)269-4097x499,PAY-002
DISB-001453,AUTH-001527,BEN-0135,Vocational,2026-06,2026-06-30,9919,mobile_money,+1-249-640-7929x049,PAY-002
DISB-001729,AUTH-001808,BEN-0162,Scholarship,2025-03,2025-03-24,15011,bank,+1-287-273-4778x48588,PAY-004
DISB-001233,AUTH-001302,BEN-0114,Scholarship,2025-03,2025-03-18,14926,mobile_money,516-586-2278x376,PAY-003
DISB-001079,AUTH-001139,BEN-0100,Plus,2026-04,2026-05-15,7902,bank,620-734-7175,PAY-002
DISB-000176,AUTH-000184,BEN-0016,Vocational,2026-02,2026-03-12,9945,mobile_money,+1-464-771-0276x77359,PAY-003
DISB-000305,AUTH-000326,BEN-0028,Vocational,2025-08,2025-08-26,9900,bank,(428)873-3427x0866,PAY-002
DISB-001960,AUTH-002055,BEN-0185,Tech,2025-03,2026-04-13,11856,bank,249.854.5089x2038,PAY-003
DISB-000864,AUTH-000904,BEN-0079,Plus,2026-04,2026-05-09,8071,mobile_money,880.557.1983,PAY-003
DISB-000174,AUTH-000182,BEN-0016,Vocational,2025-09,2025-09-17," KES 10,781 ",mobile_money,+1-464-771-0276x77359,PAY-004
DISB-001670,AUTH-001747,BEN-0156,Scholarship,2026-06,2026-07-06,15054,mobile_money,372-552-0456x50448,PAY-004
DISB-000553,AUTH-000584,BEN-0050,Scholarship,2026-06,2026-07-12,14771,bank,265.441.9518,PAY-001
DISB-001069,AUTH-001128,BEN-0099,Scholarship,2025-03,2025-03-28,15295,mobile_money,872-592-9314x386,PAY-003
DISB-000490,AUTH-000520,BEN-0044,Scholarship,2026-03,07/04/2026,15260,bank,+1-716-384-5775x9017,PAY-001
DISB-001460,AUTH-001534,BEN-0135,Vocational,2025-05,2025-05-30,10048,bank,+1-249-640-7929x049,PAY-001
DISB-001887,AUTH-001978,BEN-0178,Plus,2025-04,2025-04-30,7859,bank,521-947-6492x5158,PAY-001
DISB-001323,AUTH-001394,BEN-0123,Tech,2025-05,2025-06-16,11822,bank,(622)749-9982x79501,PAY-002
DISB-000270,AUTH-000290,BEN-0025,Plus,2026-05,26/05/2026,7941,mobile_money,971.239.7187x07286,PAY-003
DISB-000801,AUTH-000841,BEN-0074,Scholarship,2026-01,2026-02-02,15149,bank,+1-202-577-1670x145,PAY-001
DISB-000398,AUTH-000424,BEN-0036,Plus,2025-02,,8065,mobile_money,(592)745-9375x26547,PAY-003
DISB-001610,AUTH-001686,BEN-0150,Vocational,2025-11,2025-11-17,10189,bank,988.317.8847x9513,PAY-001
DISB-000239,AUTH-000255,BEN-0022,Scholarship,2026-04,2026-04-23,15118,bank,+1-293-280-2620x6724,PAY-002
DISB-001003,AUTH-001062,BEN-0094,Plus,2025-09,2025-10-15,8023,bank,+1-702-360-1279x61143,PAY-002
DISB-000953,AUTH-001008,BEN-0088,Scholarship,2025-03,,15196,bank,(929)592-7503,PAY-002
DISB-000525,AUTH-000556,BEN-0047,Scholarship,2026-02,2026-03-12,19268,bank,+1-383-264-0376x137,PAY-004
DISB-000193,AUTH-000202,BEN-0018,Tech,2025-11,2025-11-19,12073,mobile_money,478.549.9121x65585,PAY-004
DISB-001030,AUTH-001089,BEN-0096,Plus,2025-09,,8104,bank,248.994.7697x35779,PAY-004
DISB-000711,AUTH-000750,BEN-0067,Scholarship,2026-06,2026-07-08,15136,mobile_money,6994353875,PAY-002
DISB-002051,AUTH-002148,BEN-0192,Plus,2025-01,23/01/2025,8149,bank,222-241-2462x0952,PAY-002
DISB-000327,AUTH-000349,BEN-0030,Scholarship,2025-08,2025-09-04,11760,mobile_money,(504)789-9642,PAY-004
DISB-000045,AUTH-000045,BEN-0004,Plus,2026-04,2026-05-06,8157,bank,001-205-781-4770,PAY-002
DISB-001020,AUTH-001079,BEN-0095,Tech,2025-05,2025-06-10,11790,bank,692.805.3021,PAY-002
DISB-000461,AUTH-000490,BEN-0042,Vocational,2025-01,2025-01-30,10190,mobile_money,591-848-5807,PAY-004
DISB-000819,AUTH-000859,BEN-0076,Vocational,2025-02,2025-03-05,10042,mobile_money,758.799.7571x130,PAY-003
DISB-001520,AUTH-001594,BEN-0141,Plus,2025-01,2025-01-21,8157,mobile_money,257-517-3203,PAY-003
DISB-000281,AUTH-000302,BEN-0026,Tech,2025-04,2025-05-05,11823,mobile_money,+1-982-851-2868x23004,PAY-004
DISB-001089,AUTH-001149,BEN-0101,Scholarship,2025-06,2025-07-15,14953,bank,+1-824-655-8771,PAY-004
DISB-000585,AUTH-000618,BEN-0054,Vocational,2025-03,05/04/2025,10063,mobile_money,9132721510,PAY-003
DISB-001549,AUTH-001624,BEN-0145,Vocational,2026-02,19/02/2026,8148,mobile_money,(707)881-1379,PAY-002
DISB-001533,AUTH-001607,BEN-0143,Scholarship,2025-08,2025-09-02,15220,bank,(225)982-7390x21962,PAY-002
DISB-000121,AUTH-000123,BEN-0011,Plus,2025-03,2025-04-11,8154,bank,615-366-7652x775,PAY-001
DISB-000569,AUTH-000600,BEN-0052,Vocational,2025-04,2025-05-04,8393,bank,356-455-7431x329,PAY-003
DISB-000603,AUTH-000636,BEN-0055,Tech,2026-03,2026-04-19,12193,mobile_money,576-287-0146x2638,PAY-001
DISB-001675,AUTH-001752,BEN-0156,Scholarship,2025-11,2025-11-23,15252,bank,372-552-0456x50448,PAY-004
DISB-002042,AUTH-002139,BEN-0191,Vocational,2025-03,2025-03-19,9946,mobile_money,001-409-283-7801,PAY-002
DISB-000638,AUTH-000672,BEN-0059,Vocational,2026-02,2026-03-12,9995,bank,249.854.5089x2038,PAY-003
DISB-001041,AUTH-001100,BEN-0097,Scholarship,2026-05,2026-05-19,15211,bank,723-473-3343x333,PAY-003
DISB-001393,AUTH-001467,BEN-0130,Vocational,2025-01,2025-01-26,9870,mobile_money,+1-476-996-3938,PAY-002
DISB-000597,AUTH-000630,BEN-0054,Vocational,2025-11,2025-12-02,9968,mobile_money,9132721510,PAY-003
DISB-000222,AUTH-000231,BEN-0021,Vocational,2026-05,2026-06-12,10058,mobile_money,+1-547-533-8484x2199,PAY-001
DISB-000909,AUTH-000961,BEN-0084,Scholarship,2025-02,2025-03-10,14815,mobile_money,891-647-6607x2832,PAY-002
DISB-001617,AUTH-001693,BEN-0150,Vocational,2026-04,2026-04-22,10175,bank,988.317.8847x9513,PAY-004
DISB-002152,AUTH-002250,BEN-0200,Vocational,2026-05,2026-06-06,10158,mobile_money,623.420.0249x685,PAY-003
DISB-001843,AUTH-001932,BEN-0173,Tech,2025-05,2025-05-19,11822,bank,(577)613-3344x76263,PAY-001
DISB-002117,AUTH-002214,BEN-0197,Plus,2026-01,2026-02-05,8063,bank,+1-894-887-0605,PAY-004
DISB-000850,AUTH-000890,BEN-0078,Plus,2025-02,2025-02-26,7899,mobile_money,001-783-333-9452x288,PAY-003
DISB-000815,AUTH-000855,BEN-0075,Scholarship,2025-02,2025-03-12,15236,bank,986.363.1779,PAY-003
DISB-000629,AUTH-000662,BEN-0058,Plus,2025-11,2025-11-21,7865,bank,372-751-3552,PAY-001
DISB-001111,AUTH-001173,BEN-0103,Plus,2026-02,2026-02-28,7861,bank,672-928-2005x5778,PAY-001
DISB-001552,AUTH-001627,BEN-0145,Vocational,2025-09,2025-09-25,9841,mobile_money,(707)881-1379,PAY-001
DISB-001920,AUTH-002012,BEN-0181,Tech,2026-05,2026-04-02,12135,mobile_money,249.854.5089x2038,PAY-003
DISB-001919,AUTH-002011,BEN-0181,Tech,2025-12,2026-04-09,9107,mobile_money,249.854.5089x2038,PAY-001
DISB-000416,AUTH-000442,BEN-0038,Plus,2025-06,2025-07-10,7911,bank,501-943-8889,PAY-002
DISB-002133,AUTH-002230,BEN-0199,Tech,2025-06,2025-07-09,12128,bank,+1-908-804-6619x63990,PAY-001
DISB-000691,AUTH-000730,BEN-0065,Plus,2026-04,08/05/2026,7861,mobile_money,540-560-2933,PAY-003
DISB-001979,AUTH-002076,BEN-0186,Vocational,2025-05,2025-06-08,9802,mobile_money,+1-884-966-8455x04892,PAY-002
DISB-000385,AUTH-000411,BEN-0035,Plus,2026-02,07/02/2026,8069,bank,698.926.2244,PAY-004
DISB-000762,AUTH-000802,BEN-0071,Plus,2025-04,2025-04-27,8026,mobile_money,+1-609-901-0016x761,PAY-001
DISB-000945,AUTH-001000,BEN-0087,Plus,2025-12,2026-03-22,6217,mobile_money,249.854.5089x2038,PAY-001
DISB-000851,AUTH-000891,BEN-0078,Plus,2025-12,2026-01-07,8143,bank,001-783-333-9452x288,PAY-003
DISB-000544,AUTH-000575,BEN-0049,Scholarship,2026-01,2026-01-22,14714,bank,001-710-256-4814x9177,PAY-002
DISB-000799,AUTH-000839,BEN-0074,Scholarship,2026-04,2026-04-22,14851,bank,+1-202-577-1670x145,PAY-004
DISB-001127,AUTH-001189,BEN-0104,Plus,2026-02,2026-03-15,7913,mobile_money,780.577.4064x9308,PAY-002
DISB-000844,AUTH-000884,BEN-0077,Scholarship,2026-02,2026-03-08,15080,bank,498.427.0808x697,PAY-001
DISB-000724,AUTH-000763,BEN-0068,Tech,2025-07,2025-08-04,12014,bank,346.955.4947,PAY-001
DISB-001855,AUTH-001944,BEN-0174,Plus,2025-10,12/10/2025,7883,bank,+1-736-269-4118x00537,PAY-003
DISB-000580,AUTH-000613,BEN-0053,Plus,2025-12,2025-12-23,8051,bank,4673883171,PAY-001
DISB-001445,AUTH-001519,BEN-0134,Scholarship,2025-10,2025-11-07,15154,bank,001-247-781-8913x71894,PAY-004
DISB-000394,AUTH-000420,BEN-0036,Plus,2025-09,2025-09-11,8067,bank,(592)745-9375x26547,PAY-001
DISB-000571,AUTH-000602,BEN-0052,Vocational,2025-03,2025-04-11,10088,bank,356-455-7431x329,PAY-002
DISB-000414,AUTH-000440,BEN-0037,Plus,2025-02,2025-03-07,8027,bank,842.866.1797,PAY-001
DISB-000083,AUTH-000083,BEN-0008,Plus,2025-12,18/12/2025,8093,mobile_money,826.313.7506x06853,PAY-003
DISB-002067,AUTH-002164,BEN-0193,Tech,2025-06,,12164,bank,4636048913,PAY-001
DISB-001009,AUTH-001068,BEN-0094,Plus,2025-08,2025-09-18,8403,mobile_money,+1-702-360-1279x61143,PAY-004
DISB-000040,AUTH-000040,BEN-0004,Plus,2025-03,2025-04-18,8117,bank,001-205-781-4770,PAY-001
DISB-001796,AUTH-001882,BEN-0169,Vocational,2025-12,2025-12-31,9905,bank,+1-451-758-6734,PAY-002
DISB-001262,AUTH-001331,BEN-0117,Vocational,2025-08,2025-08-13,10026,bank,584.404.6084,PAY-004
DISB-001524,AUTH-001598,BEN-0142,Tech,2026-02,2026-02-16,11794,bank,+1-407-390-3202x0417,PAY-002
DISB-001131,AUTH-001193,BEN-0105,Scholarship,2026-05,2026-05-18,14725,mobile_money,217-497-4973x5020,PAY-004
DISB-000966,AUTH-001021,BEN-0089,Vocational,2025-04,2025-04-22,9909,mobile_money,(566)859-1846,PAY-003
DISB-000607,AUTH-000640,BEN-0056,Plus,2025-11,2025-11-23,8073,bank,7397652239,PAY-001
DISB-000486,AUTH-000515,BEN-0043,Scholarship,2026-04,2026-04-29,14736,bank,709.658.4982,PAY-001
DISB-000129,AUTH-000131,BEN-0011,Plus,2026-05,2026-05-19,7903,mobile_money,615-366-7652x775,PAY-002
DISB-000751,AUTH-000791,BEN-0070,Scholarship,2025-01,2025-01-23,14786,mobile_money,001-742-810-4478,PAY-003
DISB-001515,AUTH-001589,BEN-0141,Plus,2026-02,2026-02-21,8042,mobile_money,257-517-3203,PAY-001
DISB-001479,AUTH-001553,BEN-0137,Vocational,2025-07,2025-08-11,10191,mobile_money,728-860-4765x801,PAY-001
DISB-001471,AUTH-001545,BEN-0137,Vocational,2026-02,2026-02-24,9941,bank,728-860-4765x801,PAY-003
DISB-000573,AUTH-000605,BEN-0052,Vocational,2025-01,2025-02-08,10078,mobile_money,356-455-7431x329,PAY-004
DISB-001103,AUTH-001164,BEN-0103,Plus,2025-07,2025-07-29,8039,bank,672-928-2005x5778,PAY-004
DISB-000408,AUTH-000434,BEN-0037,Plus,2025-01,2025-01-17," KES 7,860 ",bank,842.866.1797,PAY-004
DISB-001075,AUTH-001135,BEN-0100,Plus,2026-02,2026-03-04,7848,bank,620-734-7175,PAY-002
DISB-001838,AUTH-001927,BEN-0173,Tech,2025-12,2026-01-14,12165,bank,(577)613-3344x76263,PAY-004
DISB-001443,AUTH-001517,BEN-0134,Scholarship,2025-02,2025-02-22,14740,mobile_money,001-247-781-8913x71894,PAY-002
DISB-001035,AUTH-001094,BEN-0096,Plus,2025-12,2025-12-24,7866,mobile_money,248.994.7697x35779,PAY-003
DISB-001875,AUTH-001965,BEN-0176,Scholarship,2025-12,2026-01-03,10767,mobile_money,(487)477-1215x134,PAY-004
DISB-001212,AUTH-001278,BEN-0112,Scholarship,2025-10,2025-10-27,14848,bank,2489889921,PAY-002
DISB-000832,AUTH-000872,BEN-0077,Scholarship,2026-05,2026-05-12,14929,mobile_money,498.427.0808x697,PAY-003
DISB-001258,AUTH-001327,BEN-0117,Vocational,2026-03,2026-04-09,10064,bank,584.404.6084,PAY-003
DISB-002156,AUTH-002256,BEN-0200,Vocational,2025-12,2026-01-06,10136,mobile_money,623.420.0249x685,PAY-003
DISB-001693,AUTH-001770,BEN-0157,Plus,2025-02,2025-03-10,8088,mobile_money,(383)838-9888,PAY-002
DISB-001786,AUTH-001872,BEN-0168,Scholarship,2025-12,2026-03-07,15043,bank,249.854.5089x2038,PAY-004
DISB-000894,AUTH-000943,BEN-0083,Plus,2025-03,2025-04-04,8136,mobile_money,(607)350-1102,PAY-001
DISB-000256,AUTH-000273,BEN-0024,Plus,2026-04,2026-04-02,8084,bank,249.854.5089x2038,PAY-004
DISB-000207,AUTH-000216,BEN-0019,Plus,2025-09,2025-10-03,8067,mobile_money,(551)269-4097x499,PAY-001
DISB-002102,AUTH-002199,BEN-0196,Vocational,2026-04,2026-05-13,9928,mobile_money,+1-543-837-5047x930,PAY-002
DISB-001714,AUTH-001792,BEN-0159,Plus,2025-05,2025-05-27,8074,bank,293.389.1190x83342,PAY-002
DISB-002040,AUTH-002137,BEN-0191,Vocational,2025-01,2025-01-22,9978,mobile_money,001-409-283-7801,PAY-002
DISB-000403,AUTH-000429,BEN-0037,Plus,2025-08,2025-09-07,8033,mobile_money,842.866.1797,PAY-004
DISB-000554,AUTH-000585,BEN-0050,Scholarship,2026-02,2026-02-19,14862,mobile_money,265.441.9518,PAY-003
DISB-000089,AUTH-000089,BEN-0008,Plus,2025-03,2025-03-29,8039,mobile_money,826.313.7506x06853,PAY-004
DISB-001349,AUTH-001420,BEN-0125,Vocational,2026-02,2026-03-14,9803,mobile_money,249.854.5089x2038,PAY-001
DISB-001144,AUTH-001206,BEN-0106,Scholarship,2025-04,2025-05-01,15015,bank,(901)836-7303x7183,PAY-004
DISB-000124,AUTH-000126,BEN-0011,Plus,2026-04,2026-05-07,8125,mobile_money,615-366-7652x775,PAY-004
DISB-000372,AUTH-000395,BEN-0033,Plus,2025-09,2025-10-08,7964,bank,842-493-9685,PAY-001
DISB-001556,AUTH-001631,BEN-0145,Vocational,2025-03,2025-03-27,9961,mobile_money,(707)881-1379,PAY-001
DISB-000406,AUTH-000432,BEN-0037,Plus,2026-06,2026-06-20,8158,mobile_money,842.866.1797,PAY-003
DISB-001858,AUTH-001947,BEN-0175,Vocational,2025-05,2025-06-06,9275,bank,(774)856-4494,PAY-003
DISB-001428,AUTH-001502,BEN-0132,Scholarship,2025-02,2025-03-10,14754,bank,8365965666,PAY-004
DISB-001016,AUTH-001075,BEN-0095,Tech,2026-03,2026-03-18,11834,bank,692.805.3021,PAY-001
DISB-000117,AUTH-000119,BEN-0010,Tech,2026-02,2026-03-12,12022,mobile_money,+1-319-952-0585x27722,PAY-001
DISB-001862,AUTH-001951,BEN-0175,Vocational,2025-06,2025-06-20,10001,bank,(774)856-4494,PAY-001
DISB-000412,AUTH-000438,BEN-0037,Plus,2025-12,2025-12-11,7911,bank,842.866.1797,PAY-002
DISB-000101,AUTH-000101,BEN-0009,Plus,2026-01,2026-01-19,8096,mobile_money,203-569-7117,PAY-001
DISB-000741,AUTH-000780,BEN-0069,Tech,2025-01,2025-01-31,11765,bank,352.450.0743x2927,PAY-001
DISB-000782,AUTH-000822,BEN-0073,Scholarship,2025-01,2025-02-09,14757,mobile_money,3027255794,PAY-001
DISB-000804,AUTH-000844,BEN-0074,Scholarship,2025-05,2025-06-18,14794,bank,+1-202-577-1670x145,PAY-001
DISB-000278,AUTH-000298,BEN-0025,Plus,2025-03,2025-03-29,7896,mobile_money,971.239.7187x07286,PAY-003
DISB-002127,AUTH-002224,BEN-0198,Vocational,2025-09,2025-10-06,7923,mobile_money,+1-710-276-0954x3173,PAY-003
DISB-001744,AUTH-001823,BEN-0163,Scholarship,2026-01,2026-02-05,15274,bank,(447)796-9545x0090,PAY-004
DISB-002123,AUTH-002220,BEN-0198,Vocational,2026-02,2026-02-14,10046,mobile_money,+1-710-276-0954x3173,PAY-001
DISB-001642,AUTH-001719,BEN-0153,Vocational,2026-05,2026-05-24,9819,mobile_money,317-702-8140x69375,PAY-004
DISB-001206,AUTH-001272,BEN-0112,Scholarship,2025-01,2025-01-17,14730,mobile_money,2489889921,PAY-004
DISB-001856,AUTH-001945,BEN-0175,Vocational,2026-04,2026-05-02,10107,mobile_money,(774)856-4494,PAY-002
DISB-001399,AUTH-001473,BEN-0130,Vocational,2025-08,2025-08-23,10015,bank,+1-476-996-3938,PAY-001
DISB-001657,AUTH-001734,BEN-0155,Vocational,2025-04,2025-04-21,9993,bank,001-647-687-3002,PAY-001
DISB-000202,AUTH-000211,BEN-0018,Tech,2025-08,2025-09-06,12108,bank,478.549.9121x65585,PAY-001
DISB-001906,AUTH-001997,BEN-0180,Scholarship,2025-04,2025-04-20,14927,bank,294.252.3219x416,PAY-004
DISB-001407,AUTH-001481,BEN-0131,Tech,2026-01,2026-02-18,9113,bank,296-457-0132,PAY-002
DISB-000704,AUTH-000743,BEN-0066,Vocational,2025-10,2025-10-22,9868,bank,743.674.8969x108,PAY-002
DISB-001798,AUTH-001884,BEN-0169,Vocational,2025-07,2025-07-29,8677,mobile_money,+1-451-758-6734,PAY-001
DISB-000044,AUTH-000044,BEN-0004,Plus,2025-10,2025-10-21,6335,mobile_money,001-205-781-4770,PAY-002
DISB-000905,AUTH-000956,BEN-0084,Scholarship,2025-04,2025-05-05,15220,bank,891-647-6607x2832,PAY-002
DISB-000589,AUTH-000622,BEN-0054,Vocational,2025-12,2026-01-08,10046,mobile_money,9132721510,PAY-004
DISB-001683,AUTH-001760,BEN-0157,Plus,2025-12,12/01/2026,8013,bank,(383)838-9888,PAY-004
DISB-001564,AUTH-001640,BEN-0146,Scholarship,2026-04,2026-05-03," KES 14,885 ",bank,(652)473-5435x2090,PAY-003
DISB-000705,AUTH-000744,BEN-0066,Vocational,2025-06,2025-06-24," KES 10,060 ",mobile_money,743.674.8969x108,PAY-004
